threshold,BPCER,APCER
7.492226217209463e-08,0.0,0.8614814814814815
7.515168221061685e-08,0.0,0.8611111111111112
7.546608316033598e-08,0.0,0.8607407407407407
7.562772452729405e-08,0.0,0.8603703703703703
7.599422957582647e-08,0.0,0.86
7.700984383518517e-08,0.0,0.8596296296296296
7.703550863880082e-08,0.0,0.8592592592592593
7.741989804799232e-08,0.0,0.8588888888888889
7.762757547880028e-08,0.0,0.8585185185185186
7.932436574265012e-08,0.0,0.8581481481481481
7.956145964271855e-08,0.0,0.8577777777777778
7.983557992474744e-08,0.0,0.8574074074074074
8.006414731198674e-08,0.0,0.857037037037037
8.064981216193701e-08,0.0,0.8566666666666667
8.084192870683182e-08,0.0,0.8562962962962963
8.31385307265009e-08,0.0,0.855925925925926
8.440899534889468e-08,0.0,0.8555555555555555
8.442940213626571e-08,0.0,0.8551851851851852
8.443113586054096e-08,0.0,0.8548148148148148
8.489817560075608e-08,0.0,0.8544444444444445
8.521122651927726e-08,0.0,0.8540740740740741
8.553556085644232e-08,0.0,0.8537037037037037
8.57866382375505e-08,0.0,0.8533333333333334
8.709103838100418e-08,0.0,0.8529629629629629
8.777396942605264e-08,0.0,0.8525925925925926
8.831580089463387e-08,0.0,0.8522222222222222
8.881842461505585e-08,0.0,0.8518518518518519
9.028677538935881e-08,0.0,0.8514814814814815
9.152979885129753e-08,0.0,0.8511111111111112
9.171936454777097e-08,0.0,0.8507407407407407
9.227559871760604e-08,0.0,0.8503703703703703
9.246861765177528e-08,0.0,0.85
9.437042081117397e-08,0.0,0.8496296296296296
9.464029204764302e-08,0.0,0.8492592592592593
9.486919338996813e-08,0.0,0.8488888888888889
9.641286169426166e-08,0.0,0.8485185185185186
9.785102150772218e-08,0.0,0.8481481481481481
9.934186095961195e-08,0.0,0.8477777777777777
9.945937051725195e-08,0.0,0.8474074074074074
1.0018454332794136e-07,0.0,0.847037037037037
1.020549831309836e-07,0.0,0.8466666666666667
1.0317671694792807e-07,0.0,0.8462962962962963
